pidp,wave,sex,age,partner,degree,inc4,owner,gor_dv
68371967,Wave 5,male,25,No partner,Degree,Lowest 25%,Not owner,East Midlands
68371971,Wave 5,male,20,No partner,No degree,Lowest 25%,Not owner,East Midlands
68372647,Wave 5,male,79,Partner,Degree,Highest 25%,Owner,East Midlands
68372651,Wave 5,female,62,Partner,No degree,2,Owner,East Midlands
68376051,Wave 5,female,50,Partner,No degree,Lowest 25%,Owner,East Midlands
68376047,Wave 5,male,54,Partner,No degree,Highest 25%,Owner,East Midlands
68378107,Wave 5,female,32,Partner,No degree,Lowest 25%,Owner,East Midlands
68378095,Wave 5,male,43,Partner,No degree,Highest 25%,Not owner,East Midlands
68378111,Wave 5,female,17,No partner,No degree,Lowest 25%,Not owner,East Midlands
68378099,Wave 5,female,45,Partner,Degree,Lowest 25%,Owner,East Midlands
68378091,Wave 5,female,63,Partner,No degree,Lowest 25%,Owner,East Midlands
68378103,Wave 5,male,33,Partner,No degree,3,Not owner,East Midlands
68378087,Wave 5,male,80,Partner,No degree,Lowest 25%,Owner,East Midlands
68379447,Wave 5,female,37,No partner,Degree,Highest 25%,Owner,East Midlands
68384211,Wave 5,female,80,Partner,No degree,Lowest 25%,Owner,East Midlands
68384207,Wave 5,male,84,Partner,Degree,Highest 25%,Owner,East Midlands
68385567,Wave 5,male,34,No partner,No degree,3,Not owner,East Midlands
68388287,Wave 5,female,28,No partner,Degree,Highest 25%,Owner,East Midlands
68388967,Wave 5,female,76,No partner,Degree,3,Owner,East Midlands
68390327,Wave 5,female,68,Partner,No degree,Lowest 25%,Owner,East Midlands
68390331,Wave 5,male,68,Partner,Degree,2,Owner,East Midlands
68391007,Wave 5,female,53,No partner,No degree,3,Owner,East Midlands
68391015,Wave 5,female,25,No partner,No degree,3,Not owner,East Midlands
68395775,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,East Midlands
68395767,Wave 5,male,58,Partner,Degree,Highest 25%,Owner,East Midlands
68395771,Wave 5,female,54,Partner,Degree,3,Owner,East Midlands
68397127,Wave 5,female,37,Partner,No degree,3,Owner,East Midlands
68408007,Wave 5,female,57,No partner,No degree,Lowest 25%,Not owner,East Midlands
68411407,Wave 5,male,79,No partner,No degree,3,Owner,East Midlands
68412091,Wave 5,male,49,Partner,Degree,3,Owner,East Midlands
68412087,Wave 5,female,46,Partner,Degree,Lowest 25%,Owner,East Midlands
68416847,Wave 5,female,64,No partner,Degree,Highest 25%,Owner,East Midlands
68418207,Wave 5,male,86,No partner,No degree,3,Owner,East Midlands
68420255,Wave 5,male,21,No partner,No degree,2,Not owner,East Midlands
68420247,Wave 5,female,57,Partner,No degree,2,Owner,East Midlands
68420251,Wave 5,male,60,Partner,Degree,Highest 25%,Owner,East Midlands
68424327,Wave 5,female,65,Partner,No degree,Highest 25%,Not owner,East Midlands
68424331,Wave 5,male,68,Partner,No degree,Highest 25%,Not owner,East Midlands
68427047,Wave 5,female,46,No partner,Degree,Highest 25%,Not owner,East Midlands
68430451,Wave 5,female,24,No partner,No degree,3,Not owner,Yorkshire and the Humber
68431127,Wave 5,female,33,No partner,No degree,3,Not owner,East Midlands
68431807,Wave 5,male,46,Partner,Degree,Highest 25%,Owner,East Midlands
68431811,Wave 5,female,38,Partner,Degree,3,Owner,East Midlands
68435887,Wave 5,male,37,No partner,No degree,Highest 25%,Not owner,East Midlands
68435891,Wave 5,female,68,No partner,Degree,Lowest 25%,Owner,East Midlands
68436567,Wave 5,female,90,No partner,No degree,2,Owner,East Midlands
68438611,Wave 5,female,61,Partner,Degree,3,Owner,East Midlands
68438607,Wave 5,male,62,Partner,Degree,Highest 25%,Owner,East Midlands
68439287,Wave 5,female,41,Partner,No degree,2,Owner,East Midlands
68439291,Wave 5,male,43,Partner,Degree,Highest 25%,Owner,East Midlands
68444731,Wave 5,male,27,No partner,Degree,2,Not owner,North West
70441966,Wave 5,male,25,No partner,Degree,2,Not owner,East of England
68444727,Wave 5,female,25,No partner,Degree,2,Not owner,East of England
68450167,Wave 5,female,70,No partner,No degree,2,Owner,West Midlands
68453571,Wave 5,female,33,Partner,No degree,Highest 25%,Owner,West Midlands
68453567,Wave 5,male,37,Partner,Degree,2,Owner,West Midlands
68454931,Wave 5,female,70,Partner,No degree,Lowest 25%,Owner,West Midlands
68454927,Wave 5,male,71,Partner,No degree,2,Owner,West Midlands
68456291,Wave 5,female,66,Partner,No degree,Lowest 25%,Owner,West Midlands
68456287,Wave 5,male,66,Partner,No degree,2,Owner,West Midlands
68460371,Wave 5,female,78,Partner,No degree,Lowest 25%,Owner,West Midlands
68460367,Wave 5,male,82,Partner,No degree,2,Owner,West Midlands
68461047,Wave 5,female,59,No partner,No degree,Lowest 25%,Not owner,West Midlands
68464447,Wave 5,female,45,No partner,No degree,3,Owner,West Midlands
68465811,Wave 5,female,66,Partner,Degree,3,Owner,West Midlands
68465807,Wave 5,male,67,Partner,Degree,3,Owner,West Midlands
68467847,Wave 5,female,60,Partner,Degree,3,Owner,West Midlands
68471247,Wave 5,male,65,No partner,Degree,2,Owner,West Midlands
68473967,Wave 5,female,65,No partner,No degree,2,Owner,West Midlands
70604486,Wave 5,male,64,No partner,No degree,3,Owner,West Midlands
68474651,Wave 5,male,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
68474647,Wave 5,female,38,No partner,No degree,2,Not owner,West Midlands
68478047,Wave 5,male,46,No partner,No degree,3,Owner,West Midlands
68479407,Wave 5,male,47,No partner,No degree,Highest 25%,Not owner,West Midlands
68479411,Wave 5,female,45,No partner,Degree,Highest 25%,Not owner,West Midlands
68480767,Wave 5,male,88,Partner,No degree,Lowest 25%,Owner,West Midlands
68480771,Wave 5,female,85,Partner,No degree,Lowest 25%,Owner,West Midlands
68481447,Wave 5,female,72,No partner,Degree,Lowest 25%,Owner,West Midlands
68486887,Wave 5,male,24,No partner,Degree,3,Owner,West Midlands
68488931,Wave 5,female,57,Partner,No degree,Lowest 25%,Not owner,West Midlands
68488927,Wave 5,male,60,Partner,No degree,2,Not owner,West Midlands
68493007,Wave 5,male,78,Partner,Degree,3,Owner,West Midlands
68493011,Wave 5,female,71,Partner,Degree,Lowest 25%,Owner,West Midlands
68493687,Wave 5,female,33,No partner,No degree,3,Not owner,West Midlands
68494367,Wave 5,female,65,No partner,No degree,2,Not owner,West Midlands
68499807,Wave 5,male,47,No partner,No degree,2,Owner,West Midlands
68501167,Wave 5,male,50,Partner,No degree,Highest 25%,Owner,West Midlands
68501171,Wave 5,female,50,Partner,Degree,Highest 25%,Owner,West Midlands
68506611,Wave 5,male,41,No partner,No degree,3,Not owner,West Midlands
68506607,Wave 5,female,37,No partner,No degree,Lowest 25%,Not owner,West Midlands
68508651,Wave 5,male,53,No partner,No degree,2,Owner,West Midlands
68508647,Wave 5,female,58,No partner,No degree,Highest 25%,Owner,West Midlands
68510007,Wave 5,female,65,Partner,Degree,2,Owner,West Midlands
68510011,Wave 5,male,63,Partner,Degree,3,Owner,West Midlands
68510015,Wave 5,male,34,No partner,Missing,2,Owner,West Midlands
68510687,Wave 5,female,61,No partner,No degree,Lowest 25%,Owner,West Midlands
68511379,Wave 5,female,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
68511367,Wave 5,female,50,Partner,No degree,2,Owner,West Midlands
68511371,Wave 5,male,51,Partner,No degree,Highest 25%,Owner,West Midlands
68512727,Wave 5,male,32,Partner,No degree,3,Owner,West Midlands
68512731,Wave 5,female,31,Partner,Degree,3,Owner,West Midlands
68513407,Wave 5,female,29,No partner,No degree,3,Not owner,West Midlands
68515447,Wave 5,male,71,Partner,Degree,2,Owner,West Midlands
68530407,Wave 5,female,51,No partner,No degree,3,Owner,West Midlands
68530415,Wave 5,male,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
68530411,Wave 5,female,20,No partner,Degree,Lowest 25%,Not owner,West Midlands
68531091,Wave 5,male,27,No partner,No degree,3,Not owner,West Midlands
68531087,Wave 5,female,33,No partner,No degree,2,Not owner,West Midlands
68535167,Wave 5,female,56,Partner,No degree,Lowest 25%,Owner,West Midlands
68535171,Wave 5,male,62,Partner,No degree,3,Owner,West Midlands
68537887,Wave 5,female,63,No partner,No degree,2,Owner,West Midlands
68538567,Wave 5,female,76,No partner,Degree,3,Owner,West Midlands
70366528,Wave 5,female,21,No partner,No degree,2,Not owner,West Midlands
68539251,Wave 5,male,53,Partner,Degree,Highest 25%,Owner,West Midlands
68539247,Wave 5,female,57,Partner,Degree,Highest 25%,Owner,West Midlands
68539927,Wave 5,female,86,No partner,Degree,3,Owner,West Midlands
68544691,Wave 5,male,89,No partner,No degree,3,Owner,West Midlands
71270884,Wave 5,female,33,No partner,Degree,Highest 25%,Owner,West Midlands
68546047,Wave 5,male,39,No partner,Degree,3,Owner,West Midlands
68548087,Wave 5,female,51,Partner,No degree,Lowest 25%,Owner,West Midlands
68548091,Wave 5,male,45,Partner,No degree,3,Owner,West Midlands
68550127,Wave 5,male,48,No partner,No degree,Highest 25%,Owner,West Midlands
71066882,Wave 5,male,20,No partner,No degree,Lowest 25%,Not owner,West Midlands
68555571,Wave 5,male,36,No partner,Degree,Highest 25%,Owner,Wales
68556247,Wave 5,female,67,No partner,No degree,Highest 25%,Owner,West Midlands
68561011,Wave 5,male,38,Partner,Degree,Highest 25%,Owner,West Midlands
68561007,Wave 5,female,39,Partner,Degree,Highest 25%,Owner,West Midlands
68563047,Wave 5,female,85,No partner,Degree,3,Owner,West Midlands
68565095,Wave 5,male,24,No partner,No degree,2,Not owner,South West
68565091,Wave 5,male,43,Partner,Degree,Highest 25%,Owner,South West
68565087,Wave 5,female,48,Partner,No degree,Highest 25%,Owner,South West
68565767,Wave 5,female,70,No partner,No degree,3,Not owner,South West
68567127,Wave 5,female,54,Partner,No degree,2,Not owner,South West
68567131,Wave 5,male,54,Partner,No degree,3,Not owner,South West
68569167,Wave 5,female,27,No partner,Degree,Highest 25%,Owner,South West
68569171,Wave 5,male,31,No partner,No degree,Highest 25%,Owner,South West
68569847,Wave 5,male,65,Partner,Degree,2,Not owner,South West
68569851,Wave 5,female,62,Partner,Degree,3,Not owner,South West
68571211,Wave 5,male,73,Partner,Degree,3,Owner,South West
68571207,Wave 5,female,73,Partner,No degree,3,Owner,South West
68573927,Wave 5,female,24,No partner,No degree,3,Not owner,South West
68574607,Wave 5,male,56,Partner,Degree,Highest 25%,Owner,South West
68574611,Wave 5,female,53,Partner,Degree,2,Owner,South West
68577327,Wave 5,male,43,No partner,No degree,2,Not owner,South West
68579367,Wave 5,female,76,No partner,No degree,3,Owner,South West
68580731,Wave 5,female,38,Partner,Degree,Lowest 25%,Owner,South West
68580727,Wave 5,male,40,Partner,Degree,Highest 25%,Owner,South West
68581407,Wave 5,male,65,Partner,No degree,2,Not owner,South West
68581411,Wave 5,female,59,Partner,No degree,3,Not owner,South West
68590247,Wave 5,male,62,No partner,No degree,2,Not owner,South West
68590927,Wave 5,female,59,No partner,No degree,2,Not owner,South West
68590931,Wave 5,female,62,No partner,No degree,2,Not owner,South West
68592967,Wave 5,male,54,No partner,No degree,2,Not owner,South West
68595007,Wave 5,female,39,No partner,Degree,3,Not owner,South West
71304966,Wave 5,female,30,No partner,No degree,2,Owner,South West
68596367,Wave 5,male,36,No partner,No degree,Highest 25%,Owner,South West
68597047,Wave 5,male,53,No partner,No degree,3,Not owner,South West
68597727,Wave 5,female,54,Partner,Degree,Highest 25%,Owner,South West
68598407,Wave 5,female,65,No partner,Degree,Lowest 25%,Owner,South West
71624484,Wave 5,female,60,No partner,Degree,3,Owner,South East
70679288,Wave 5,male,42,No partner,Degree,Highest 25%,Not owner,South West
68598475,Wave 5,female,48,No partner,Degree,3,Not owner,South West
68601127,Wave 5,female,68,No partner,Degree,2,Not owner,South West
68604527,Wave 5,female,87,No partner,No degree,3,Owner,South West
68607927,Wave 5,female,78,No partner,No degree,2,Owner,South West
68610647,Wave 5,male,60,Partner,Degree,Highest 25%,Owner,South West
68610651,Wave 5,female,63,Partner,No degree,Highest 25%,Owner,South West
68611327,Wave 5,female,57,Partner,Degree,Lowest 25%,Owner,South West
71699324,Wave 5,female,36,No partner,Degree,3,Owner,South West
68611331,Wave 5,male,62,Partner,No degree,Lowest 25%,Owner,South West
68612687,Wave 5,male,40,No partner,No degree,Highest 25%,Owner,South West
68613367,Wave 5,female,55,No partner,No degree,3,Owner,South West
68613375,Wave 5,male,19,No partner,Missing,2,Not owner,South West
68615411,Wave 5,female,37,Partner,No degree,3,Owner,South West
68615407,Wave 5,male,44,Partner,No degree,Highest 25%,Owner,South West
68616767,Wave 5,female,51,No partner,No degree,Highest 25%,Owner,South West
71454482,Wave 5,male,53,No partner,Degree,Highest 25%,Owner,South West
68621531,Wave 5,male,79,Partner,No degree,3,Owner,South West
68621527,Wave 5,female,71,Partner,No degree,Lowest 25%,Owner,South West
68622211,Wave 5,male,53,Partner,No degree,Highest 25%,Owner,South West
68622207,Wave 5,female,54,Partner,No degree,Lowest 25%,Owner,South West
70801688,Wave 5,male,24,No partner,Degree,3,Not owner,South West
68622215,Wave 5,female,31,No partner,No degree,3,Not owner,South West
68622887,Wave 5,female,81,No partner,Degree,2,Not owner,South West
68624247,Wave 5,male,51,Partner,No degree,Highest 25%,Owner,South West
68624251,Wave 5,female,35,Partner,No degree,3,Owner,South West
68624931,Wave 5,male,52,Partner,No degree,Highest 25%,Owner,South West
68624927,Wave 5,female,47,Partner,No degree,3,Owner,South West
68625611,Wave 5,female,74,Partner,No degree,Lowest 25%,Owner,South West
68625607,Wave 5,male,77,Partner,No degree,3,Owner,South West
68627647,Wave 5,male,62,No partner,No degree,3,Not owner,South West
68628327,Wave 5,female,88,No partner,No degree,2,Owner,South West
68629691,Wave 5,male,37,No partner,Degree,Highest 25%,Owner,South West
68629687,Wave 5,female,32,No partner,Degree,3,Owner,South West
68630371,Wave 5,male,36,Partner,No degree,Highest 25%,Owner,South West
68630367,Wave 5,female,29,Partner,No degree,2,Owner,South West
68633091,Wave 5,male,25,No partner,No degree,3,Missing,South West
71855684,Wave 5,female,22,No partner,No degree,3,Missing,South West
68634447,Wave 5,female,86,No partner,No degree,3,Owner,South West
68635127,Wave 5,female,60,No partner,Degree,2,Owner,South West
68636491,Wave 5,male,42,Partner,No degree,3,Owner,South West
68636487,Wave 5,female,40,Partner,No degree,Lowest 25%,Owner,South West
68637167,Wave 5,male,73,Partner,No degree,2,Owner,South West
68637175,Wave 5,male,51,No partner,No degree,2,Not owner,South West
68637171,Wave 5,female,70,Partner,No degree,Lowest 25%,Owner,South West
68642607,Wave 5,male,71,No partner,No degree,2,Owner,South West
68643287,Wave 5,female,62,No partner,Degree,2,Not owner,North East
68650087,Wave 5,female,42,No partner,No degree,Highest 25%,Owner,South West
71937324,Wave 5,male,47,No partner,No degree,Highest 25%,Owner,South West
68650767,Wave 5,female,44,No partner,Degree,Highest 25%,Not owner,South West
68650771,Wave 5,male,27,No partner,Degree,3,Not owner,South West
68650775,Wave 5,male,20,No partner,No degree,2,Not owner,South West
68651447,Wave 5,female,71,No partner,Degree,3,Owner,South West
68652811,Wave 5,male,50,Partner,Degree,Highest 25%,Owner,South West
68652807,Wave 5,female,52,Partner,Degree,2,Owner,South West
68653487,Wave 5,female,53,No partner,No degree,3,Owner,South West
68654167,Wave 5,female,60,Partner,No degree,2,Owner,South West
68654171,Wave 5,male,61,Partner,No degree,Highest 25%,Owner,South West
68654847,Wave 5,female,79,No partner,No degree,2,Owner,South West
68656207,Wave 5,female,54,Partner,Degree,Lowest 25%,Owner,South West
68656211,Wave 5,male,56,Partner,No degree,Highest 25%,Owner,South West
68656215,Wave 5,male,26,No partner,No degree,Highest 25%,Owner,South West
68657575,Wave 5,female,23,No partner,Degree,2,Not owner,South West
68657579,Wave 5,male,18,No partner,No degree,2,Not owner,South West
68657567,Wave 5,female,46,Partner,No degree,2,Owner,South West
68657571,Wave 5,male,52,Partner,No degree,Highest 25%,Owner,South West
68658247,Wave 5,female,55,Partner,No degree,3,Owner,South West
68658251,Wave 5,male,56,Partner,No degree,3,Owner,South West
68658927,Wave 5,female,62,No partner,Degree,3,Owner,South West
71726606,Wave 5,male,24,No partner,No degree,Lowest 25%,Not owner,South West
68659623,Wave 5,female,22,No partner,No degree,Lowest 25%,Not owner,South West
68659611,Wave 5,male,57,Partner,Degree,Highest 25%,Owner,South West
68659607,Wave 5,female,56,Partner,Degree,Highest 25%,Owner,South West
68663687,Wave 5,male,56,No partner,No degree,2,Not owner,South West
68665727,Wave 5,male,33,No partner,No degree,3,Not owner,South West
68667767,Wave 5,male,67,No partner,Degree,Highest 25%,Owner,South West
68669127,Wave 5,female,81,No partner,Degree,3,Owner,South West
68673207,Wave 5,female,33,No partner,No degree,3,Not owner,South West
68674571,Wave 5,male,64,Partner,No degree,2,Owner,East of England
68674567,Wave 5,female,60,Partner,No degree,Highest 25%,Owner,East of England
68677971,Wave 5,female,63,Partner,No degree,Lowest 25%,Not owner,East of England
68677967,Wave 5,male,63,Partner,No degree,3,Not owner,East of England
68680007,Wave 5,female,39,Partner,No degree,2,Owner,East of England
68680011,Wave 5,male,58,Partner,No degree,3,Owner,East of England
68680691,Wave 5,female,59,Partner,No degree,2,Owner,East of England
68680687,Wave 5,male,73,Partner,No degree,3,Owner,East of England
68682047,Wave 5,female,60,Partner,No degree,2,Not owner,East of England
72120884,Wave 5,male,67,Partner,No degree,Highest 25%,Not owner,East of England
68688851,Wave 5,male,73,Partner,No degree,2,Owner,East of England
68688847,Wave 5,female,72,Partner,No degree,Lowest 25%,Owner,East of England
68691567,Wave 5,male,75,No partner,No degree,3,Owner,East of England
